date,year,quarter,Agriculture,Forestry,Fishing,Mining,Manufacturing: food,Manufacturing: textiles,Manufacturing: wood,Manufacturing: paper,Printing,Manufacturing: coke,Manufacturing: chemicals,Manufacturing: pharmaceuticals,Manufacturing: rubber,Manufacturing: minerals,Manufacturing: metals,Manufacturing: fabricated metals,Manufacturing: computers,Manufacturing: electrical,Manufacturing: machinery,Manufacturing: motor vehicles,Manufacturing: other transport,Manufacturing: other,Machinery repair,Electricity,Water,Sewerage,Construction,Wholesale/retail: motor vehicles,Wholesale: other,Retail: other,Land transport,Water transport,Air transport,Warehousing,Postal,Accommodation/food services,Publishing,Film,Telecoms,Programming,Financial,Insurance,Other financial/insurance services,Real estate,Imputed rents,Legal/accounting,Architecture,R&D,Advertising,Other professional,Rental services,Employment services,Travel,Other office services,Public administration,Education,Health,Social work,Arts,Sports,Membership organizations,Household goods repair,Other personal services,Household employers
2013-09-30,2013,3,5086755.693333333,1004427.4843412461,2577931.59208405,39823695.84189419,46414365.924444444,9271721.783370452,610506.1014725724,1994845.5422222232,4810820.690806201,10124715.255555555,27042150.3,60899786.16444446,5115643.422222219,1595674.0334147587,17972231.211111113,25015936.364444446,63183044.52222222,6196121.7399999965,15342835.544405386,26121157.13333333,50166339.28888889,26447661.69999999,8816238.908888876,38068488.75111111,11967526.467855964,17066233.555555552,225453974.5666667,31392551.33668321,80290462.22063923,163610237.6666667,51617981.87777779,4925551.3378071105,21316277.773333333,16524757.473333329,9028356.268888893,67819424.3888889,61161630.96520433,52759800.35555555,48711645.74222223,270027557.77555555,202888181.79777774,44279834.92666668,145660828.88888887,45109659.33555555,0,421871130.0333333,195327692.79333335,56784349.28,92212458.09777778,52811754.85333333,20134697.00888889,39698031.47111111,13921841.914045118,78433503.4222222,478999348.0222223,953164611.8533334,572026244.3533334,238637483.96222225,34179705.42666667,27908268.748888887,78519804.12444441,2019192.0261151846,9690528.977777777,50305.77234461438
2013-12-31,2013,4,7776097.471111112,1983460.3365195724,2254465.1691629896,27530641.908075787,41679568.36888889,12469145.454512093,7410192.749656643,8979185.097777776,22245558.57969509,18777569.922222223,24496827.522222225,54484705.72000001,7158143.311111111,14447656.931223629,8740925.21111111,24295444.58666667,52365561.74444445,13458408.740000006,26104986.041532815,20160127.911111116,30331011.84444444,15840155.477777775,25178541.131111108,28576114.08444445,17089741.578967072,9198838.999999996,174321215.7888889,21095688.003349878,86887007.62538312,149981884.8888889,47588841.1,4315004.5036392445,11502969.773333333,31166344.473333333,13691192.713333335,56896066.83333331,81252410.96520433,66470234.35555556,83703941.18666667,268535782.3311111,191806214.02,95936984.26,123636648.55555552,58886755.78,0,342158591.25555563,166246308.34888887,54129625.391111106,44102775.87555556,44018470.18666666,6892502.564444445,43312333.582222216,16124899.94811637,56445834.866666675,504619202.13333344,975719576.2977777,537116860.02,244896062.6288889,44659661.648888886,17145488.748888895,86056378.45777775,7729787.581670739,11821889.97777778,584392.531389408
2014-03-31,2014,1,5046294.693333335,4113949.612594153,1638426.6651767276,61095477.730783075,55718374.14666667,7182516.338926006,5382631.674640475,10411536.32,12273444.135250643,6550810.255555555,20145067.522222217,70885703.27555555,10041762.311111111,9375681.922303649,15058109.877777778,22673707.697777778,67381755.41111109,11955995.851111112,30048334.485977247,30437437.13333334,52752894.28888889,17573953.033333335,26352027.90888889,50226556.08444444,6938603.292341579,7201073.111111112,199141292.9,19120154.89223876,61709978.887305886,183119444.6666667,52395861.10000001,2680413.8180477135,14401191.10666667,35630312.47333334,11376849.602222225,58538929.38888888,81257802.7429821,36169822.022222206,80447025.07555555,288418118.8866667,230860307.35333335,56839910.03777778,140302209.44444448,48405021.891111106,0,377317778.47777784,219977695.01555556,90202995.83555557,77358243.32,61034836.52,9426128.564444441,40104145.36000001,7086348.358489566,72885962.19999999,518616466.02222216,985703497.8533334,568852792.5755556,272134630.85111105,37572001.648888886,35825901.748888895,83045771.68,3054405.9256721707,6741450.533333335,502192.07864352386
2014-06-30,2014,2,7132199.693333332,3663102.168149708,2080838.928592798,40095419.73078309,38188551.81333333,11110047.67225934,4929654.308932555,3709353.320000001,13262918.384286625,11889649.811111113,27907675.411111113,50665410.8311111,13136084.088888891,5765928.033414759,1430925.6555555537,16256469.80888889,49690610.188888885,16636549.628888888,26141523.819310583,34028770.133333325,45382922.5111111,21842527.033333335,25461638.131111108,37771234.52888889,13655571.356744854,15518782.222222222,198139337.23333332,15916466.716961466,98806969.33175038,162823490.6666667,28127286.76666666,167855.04026993364,11601320.773333337,38250591.80666668,19815420.491111107,81619813.94444445,64659757.62894835,63936410.24444445,89429968.29777777,310381512.5533333,208662162.35333332,65738772.482222214,200891452.22222227,29226910.002222225,0,332013475.2555555,159251002.23777777,71908404.39111112,64236129.31999999,46757003.51999999,13642119.675555555,44282995.36,30254870.6918229,78095838.53333332,532320648.911111,1020367856.8533335,580085922.4644444,234431913.2955556,44520909.204444446,43186644.63777777,89811916.01333334,1766658.3594485158,2367873.200000001,1157329.410217379
2014-09-30,2014,3,13567773.693333333,2708977.577765086,2418683.357691864,36800515.84189419,31723434.924444444,8030460.783370452,5662757.101472572,6828500.542222223,9607285.6908062,5842281.255555555,14343743.3,63761044.30403691,14043676.42222222,6849447.033414759,6881833.211111112,26025510.364444446,51235310.52222222,23020916.739999995,27397422.544405386,29220611.13333333,66706674.28888889,36079308.69999999,16341173.908888876,38226673.75111111,16197471.467855964,16634195.555555554,187667658.5666667,16336971.33668321,84721939.22063923,163373491.6666667,45467863.87777779,3364546.3378071105,15501826.773333333,30643157.47333333,11873368.268888893,62366568.388888896,72029633.96520433,65299989.35555555,63158027.74222223,350570255.77555555,230582869.79777774,75470821.92666668,160974431.88888887,69852723.33555555,0,318185280.0333333,200235569.79333335,65777184.28,77368533.09777778,58828037.85333333,12200562.00888889,47290558.47111111,29646424.914045118,54804051.4222222,532882188.0222223,1030971232.8533334,616411116.3533334,220160774.96222225,58551189.42666667,41254148.74888889,71188560.12444441,11739177.026115185,14350416.977777777,1357396.5224927585
2014-12-31,2014,4,8914807.471111111,4930147.376684589,1753309.7997107855,46539600.31244137,59279388.36888889,6484045.454512093,9389631.749656644,6747719.097777777,8898728.57969509,9309662.922222223,19992579.522222225,61587514.72000001,5955898.311111111,7975388.850943791,8950978.21111111,25447145.58666667,51834208.74444445,12206888.740000006,29155788.041532815,27495740.911111116,36627166.84444444,26615062.477777775,20718705.131111108,55238537.08444445,11570598.578967072,18147516.999999996,194012498.7888889,14685227.003349878,78159700.62538312,171086307.8888889,41440723.1,10155238.232348772,14649883.773333333,47466906.47333333,22399317.713333335,52807241.83333331,52138940.96520433,36340684.35555556,69673803.18666667,303690524.3311111,178291020.02,114239817.26,141416715.55555552,37313218.78,0,315847597.25555563,174464408.34888887,74208152.3911111,53080137.87555556,50201327.18666666,13351158.564444445,52534774.582222216,25250475.94811637,60199443.866666675,498149178.13333344,1007940148.2977777,528460583.02,233735962.6288889,58536835.648888886,38389464.748888895,69769997.45777775,3023852.5816707388,15514980.97777778,1626139.3445072607
2015-03-31,2015,1,12696889.693333335,5069504.612594153,741215.6651767276,73383221.73078308,42124732.14666667,10056485.338926006,4601178.674640475,10250642.32,8527756.135250643,7499350.255555555,27136472.522222217,76470654.27555555,20951688.31111111,5703249.922303649,12305218.877777778,17209668.697777778,44569098.411111094,15040533.851111112,31616917.485977247,28840126.13333334,47164210.28888889,27139968.033333335,21078045.90888889,27607371.08444444,19435782.29234158,18468558.111111112,233694060.9,18175509.89223876,94019068.88730589,188134422.6666667,67264282.10000001,5596699.8180477135,31540182.10666667,57272064.47333334,16194107.602222225,63513020.38888888,64417603.742982104,50019874.022222206,50635589.07555555,326344806.8866667,241045959.35333335,84501795.03777778,152964721.44444448,57273899.891111106,0,298165757.47777784,217166082.01555556,54569150.83555557,82236821.32,67675321.52000001,7254754.564444441,43422767.36000001,9027350.358489566,92137896.19999999,550926352.0222222,1049169632.8533334,673637945.5755556,252665762.85111108,51773735.648888886,41149220.748888895,86923645.68,3761596.9256721707,5993429.533333335,2671633.078643524
2015-06-30,2015,2,6213563.693333332,7177868.168149708,1741400.1370642714,78815602.73078309,60012067.81333333,14772242.67225934,4955478.9661520235,2840628.320000001,11573825.384286625,6730376.811111113,26618644.411111113,96359555.8311111,8982397.088888891,6377762.033414759,3181453.6555555537,29748839.80888889,58649962.308361776,7381895.628888888,22904702.819310583,36946895.133333325,66144885.5111111,12042523.033333335,31311839.131111108,25999203.52888889,10650178.356744854,18512277.222222224,211538445.23333332,20961819.716961466,115905500.33175038,201682882.6666667,55323926.76666666,6398651.040269934,10205841.773333337,45834089.80666668,12362258.491111109,88749212.94444445,63647333.62894835,88577428.24444446,77201200.29777777,305915366.5533333,278387010.35333335,57862746.482222214,171290285.22222227,47158792.002222225,0,343481400.2555555,178800045.23777777,59739561.39111112,64402865.31999999,90159380.51999998,17027678.675555557,43826064.36,11958328.691822901,72217562.53333332,549468724.911111,1013643796.8533335,596739056.4644444,252632646.2955556,55219193.204444446,32199804.637777768,101917082.01333334,421328.3594485158,12390861.200000001,1914213.410217379
2015-09-30,2015,3,8773879.693333333,3242410.3616256095,1637735.6172615045,64934893.84189419,58679037.924444444,14621282.783370452,4366092.101472572,16375755.542222224,11041416.6908062,5642328.255555555,28193431.3,62113120.16444446,17685218.42222222,12105764.033414759,1175015.2111111116,27405590.364444446,68953196.52222222,13141858.739999996,25395494.544405386,33812155.133333325,56072769.28888889,21142136.69999999,22319113.908888876,48501695.75111111,28150722.467855964,9814919.555555554,200879666.5666667,29063997.33668321,89775896.22063923,163274219.6666667,59368295.87777779,6510520.3378071105,23284596.773333333,27902080.47333333,18711565.26888889,55767834.388888896,48025488.96520433,60815450.35555555,59469037.74222223,372229371.77555555,243103388.79777774,72472114.92666668,210203998.88888887,78795435.33555555,0,314064080.0333333,174795606.79333335,61766079.28,79435575.09777778,69606542.85333332,4599514.008888889,40096147.47111111,39144676.91404512,60186793.4222222,534354445.0222223,1046207160.8533334,583796921.3533334,257999183.96222225,49001248.42666667,43105802.74888889,94562991.12444441,4246688.851120105,15542343.977777777,2718541.7723446144
2015-12-31,2015,4,7069564.471111112,5065952.781025779,1368099.2572766433,56236777.90807579,44922214.36888889,13058554.454512093,4093787.9160000123,1444186.0977777774,5557800.579695091,6560847.922222223,29293320.522222225,53631947.72000001,10786796.311111111,5755901.931223629,10405491.21111111,21949382.58666667,70262136.74444446,12461238.740000006,25954039.041532815,34463055.91111112,42943351.84444444,29064187.477777775,14989597.131111108,30842330.08444445,16703114.578967072,18595835.999999996,173305365.7888889,11901310.003349878,76471073.62538312,161047476.8888889,50992634.1,4316002.232348772,4636614.773333333,35855399.47333333,13988795.713333335,57801236.83333331,61803144.96520433,67076781.35555556,55659413.186666675,267377068.33111107,270540554.02,42689401.260000005,216036953.55555552,59859027.78,0,327379456.25555563,177821582.34888887,63856239.391111106,100450854.87555556,53975345.18666666,17206329.564444445,39909505.582222216,21549355.94811637,61733619.866666675,509156140.13333344,930628461.2977777,537201433.02,243695205.6288889,54975614.648888886,55971956.748888895,43003357.45777775,4029818.5816707388,12716461.97777778,845712.531389408
2016-03-31,2016,1,13354788.693333335,1852118.6125941528,1448001.5711307605,54159939.730783075,69645414.14666668,16069830.338926006,3156334.6746404744,9093203.32,17746665.135250643,5204895.255555555,28724139.522222217,61649492.27555556,10337318.311111111,14918051.922303649,6925573.877777778,25289038.697777778,65242392.411111094,13113904.851111112,35165906.48597725,37002022.13333334,45085077.28888889,10320321.033333335,30692329.90888889,53581468.08444444,15741627.871971037,12935354.111111112,219962754.9,24284079.89223876,85153056.88730589,205711361.6666667,43210502.10000001,10605068.818047713,38346903.10666667,65336523.47333334,17389453.602222227,86581647.38888888,42222609.742982104,82028640.0222222,64031523.07555555,353068374.8866667,210404759.35333335,82264476.03777778,233799417.44444448,65526103.891111106,0,357396615.47777784,185549300.01555556,59676992.83555557,82368920.32,74175769.52000001,13576192.564444441,52674596.36000001,31117862.358489566,82071040.19999999,605378599.0222222,1022436936.8533334,629135531.5755556,247536435.85111108,52267879.648888886,41672415.748888895,94309514.68,2720470.9256721707,11610126.533333335,945681.0786435239
2016-06-30,2016,2,10903541.309256354,4291588.168149708,1479564.1999192745,58172668.73078309,65172338.81333333,5051594.67225934,5640255.308932555,5105719.320000001,17493263.384286627,10929191.811111113,35445897.41111112,67312252.8311111,9509350.088888891,12751661.033414759,20455802.655555554,18536157.80888889,63980436.188888885,24150908.62888889,37819614.81931058,40221731.133333325,59630970.5111111,28950763.033333335,35323126.13111111,52865092.52888889,17278103.356744856,8139083.222222222,220530615.23333332,21403376.716961466,98675864.33175038,187046176.6666667,42800555.76666666,15608001.040269934,31230140.773333337,35351765.80666668,28802510.491111107,96561719.94444445,86679660.62894836,52352805.24444445,26180998.297777764,323525177.5533333,258260825.35333332,76106725.48222221,160181413.22222227,70968218.00222223,0,392551659.2555555,176121252.23777777,95921418.39111112,77704850.32,63874255.51999999,15053121.675555555,46737394.36,12723447.691822901,69766701.53333332,584986984.911111,1068721539.8533335,622936038.4644444,260490469.2955556,18721672.204444446,44059868.63777777,102560168.01333334,7696417.359448516,10519080.200000001,2045936.410217379
2016-09-30,2016,3,12035384.693333333,2732319.484341246,1493009.3646448099,28514339.841894187,59025872.924444444,8421921.783370452,3789008.1014725724,10879776.542222224,13669748.6908062,5396757.255555555,34193748.3,78272058.16444446,10444665.42222222,5302015.033414759,4358734.211111112,27233548.364444446,63952463.52222222,14326841.739999996,55636571.544405386,22937279.13333333,50581716.28888889,37840097.69999999,17923664.908888876,48405480.75111111,16604373.467855964,7002272.555555554,224070647.5666667,8650064.33668321,108749754.22063923,227806516.6666667,41432211.87777779,7369224.3378071105,8040281.773333333,62753033.47333333,30892834.26888889,90500866.3888889,68182944.96520433,81142041.35555555,75576738.74222222,316367383.77555555,280853367.7977778,87036324.92666668,170803714.88888887,60862848.33555555,0,362211235.0333333,135868458.79333335,84925344.28,55780307.097777784,59854969.85333333,11088839.00888889,62891346.47111111,21625362.914045118,86162614.4222222,553830515.0222223,1111729687.8533335,674136789.3533334,234199149.96222225,66822038.42666667,44210240.74888889,113484855.12444441,3467133.0261151846,14245999.977777777,2668055.7723446144
2016-12-31,2016,4,11808191.471111111,1773604.3365195724,1352870.3952358519,64741613.90807579,35133508.36888889,13168281.454512093,4661501.749656643,7558378.097777777,10949163.57969509,10122736.922222223,20466519.522222225,52550915.72000001,13080594.311111111,5374909.931223629,10614018.21111111,24581846.58666667,47392751.74444445,20801939.740000006,20523942.041532815,23042701.911111116,56312374.84444444,29041340.477777775,24609353.131111108,26814258.08444445,17874993.578967072,27885696.999999996,257886921.7888889,6938010.003349878,82262418.62538312,215978697.8888889,52486997.1,12311900.232348772,15828554.773333333,37554370.47333333,25278887.713333335,81515552.83333331,70089820.96520433,80275560.35555556,63993384.186666675,281545609.3311111,272578419.02,64428867.260000005,231982284.55555552,63542110.78,0,386791622.25555563,176539989.34888887,64632447.391111106,82801337.87555556,57784448.18666666,13792440.564444445,53060030.582222216,12884075.94811637,56231988.866666675,493595170.13333344,1141275893.2977777,594274390.02,276196935.6288889,47891594.648888886,44804860.748888895,93666964.45777775,4474083.581670739,19630348.97777778,381382.53138940805
2017-03-31,2017,1,11703877.693333335,4365275.612594153,1541343.2072812857,36774245.730783075,54453012.14666667,10047024.338926006,4688694.674640475,4897652.32,4207127.135250643,5716898.255555555,37813525.52222222,55157594.27555556,8390137.311111111,5840552.922303649,9925225.877777778,30466598.697777778,59006290.411111094,26022455.851111114,33012717.485977247,41804923.13333334,54417591.28888889,24560653.033333335,28846384.90888889,42176781.08444444,28700062.29234158,17316501.111111112,237070794.9,24009025.89223876,111848113.88730589,176613448.6666667,61113958.10000001,11962304.818047713,19145655.10666667,35135417.47333334,13092629.602222225,100154775.38888888,46219108.742982104,57634909.022222206,87537533.07555555,308757725.8866667,338698505.35333335,119737928.03777778,258216891.44444448,71776845.8911111,0,432537955.47777784,206840225.01555556,69093982.83555557,90041682.32,94403150.52000001,10944596.564444441,39638284.36000001,30349621.358489566,63170793.19999999,607514811.0222222,1031325888.8533334,655004264.5755556,238506349.85111108,82075109.64888889,36069287.748888895,120387001.68,5386485.435885734,13537445.533333335,3307892.078643524
